2016-11-01,"KES / BIF",16.5194,16.4051,16.6338
2016-11-01,"AE DIRHAM",27.5784,27.5493,27.6074
2016-11-01,"AUSTRALIAN $",76.4222,76.3246,76.5199
2016-11-01,"US DOLLAR",101.2953,101.1994,101.3911
2016-11-01,"SW KRONER",11.5095,11.496,11.523
2016-11-01,"NOR KRONER",12.4120,12.3972,12.4268
2016-11-01,"DAN KRONER",15.0746,15.0592,15.09
2016-11-01,"IND RUPEE",1.5168,1.5152,1.5185
2016-11-01,"HONGKONG DOLLAR",13.0537,13.0413,13.066
2016-11-01,"SINGAPORE DOLLAR",73.4583,73.3755,73.5411
2016-11-01,"SAUDI RIYAL",27.0013,26.9721,27.0304
2016-11-01,"CHINESE YUAN",15.0693,15.0485,15.0902
2016-11-01,"JPY (100)",97.6858,97.5887,97.7829
2016-11-01,"S FRANC",102.5723,102.4701,102.6745
2016-11-01,"CAN $",76.6314,76.5561,76.7068
2016-11-01,"STG POUND",124.1928,124.0561,124.3294
2016-11-01,EURO,112.2600,112.1428,112.3772
2016-11-01,"SA RAND",7.0759,7.0655,7.0863
2016-11-01,"KES / USHS",33.7628,33.6815,33.8441
2016-11-01,"KES / TSHS",21.5509,21.4812,21.6207
2016-11-01,"KES / RWF",7.9634,7.9213,8.0055
2016-11-01,"KES / BIF",16.5194,16.4051,16.6338
2016-11-01,"AE DIRHAM",27.5784,27.5493,27.6074
2016-11-01,"AUSTRALIAN $",76.4222,76.3246,76.5199
2016-11-01,"US DOLLAR",101.2953,101.1994,101.3911
2016-11-01,"SW KRONER",11.5095,11.496,11.523
2016-11-01,"NOR KRONER",12.4120,12.3972,12.4268
2016-11-01,"DAN KRONER",15.0746,15.0592,15.09
2016-11-01,"IND RUPEE",1.5168,1.5152,1.5185
2016-11-01,"HONGKONG DOLLAR",13.0537,13.0413,13.066
2016-11-01,"SINGAPORE DOLLAR",73.4583,73.3755,73.5411
2016-11-01,"SAUDI RIYAL",27.0013,26.9721,27.0304
2016-11-01,"CHINESE YUAN",15.0693,15.0485,15.0902
2016-11-01,"JPY (100)",97.6858,97.5887,97.7829
2016-11-01,"S FRANC",102.5723,102.4701,102.6745
2016-11-01,"CAN $",76.6314,76.5561,76.7068
2016-11-01,"STG POUND",124.1928,124.0561,124.3294
2016-11-01,EURO,112.2600,112.1428,112.3772
2016-11-01,"SA RAND",7.0759,7.0655,7.0863
2016-11-01,"KES / USHS",33.7628,33.6815,33.8441
2016-11-01,"KES / TSHS",21.5509,21.4812,21.6207
2016-11-01,"KES / RWF",7.9634,7.9213,8.0055
2016-11-01,"KES / BIF",16.5194,16.4051,16.6338
2016-11-01,"AE DIRHAM",27.5784,27.5493,27.6074
2016-11-01,"AUSTRALIAN $",76.4222,76.3246,76.5199
2016-11-09,"US DOLLAR",101.7208,101.6227778,101.8188889
2016-11-09,"STG POUND",125.8483,125.7055556,125.9911111
2016-11-09,EURO,112.3558,112.2355556,112.4761111
2016-11-09,"SA RAND",7.6167,7.606495343,7.626883063
2016-11-09,"KES / USHS",34.4375,34.35511857,34.51982003
2016-11-09,"KES / TSHS",21.4509,21.38110152,21.5207658
2016-11-09,"KES / RWF",7.9614,7.919355719,8.003520646
2016-11-09,"KES / BIF",16.4618,16.34765433,16.57600822
2016-11-09,"AE DIRHAM",27.6938,27.66450095,27.72317066
2016-11-09,"CAN $",76.0757,75.99101008,76.1604375
2016-11-09,"S FRANC",104.2436,104.0897038,104.3975073
2016-11-09,"JPY (100)",97.0434,96.93130273,97.15542833
2016-11-09,"SW KRONER",11.3070,11.29355298,11.32037945
2016-11-09,"NOR KRONER",12.3697,12.35595382,12.38341185
2016-11-09,"DAN KRONER",15.0996,15.08405364,15.11518199
2016-11-09,"IND RUPEE",1.5284,1.526656077,1.530064225
2016-11-09,"HONGKONG DOLLAR",13.1170,13.10433117,13.12961984
2016-11-09,"SINGAPORE DOLLAR",73.1752,73.07311266,73.27735796
2016-11-09,"SAUDI RIYAL",27.1219,27.09362743,27.15025569
2016-11-09,"CHINESE YUAN",14.9867,14.9647726,15.00868056
2016-11-09,"AUSTRALIAN $",78.3149,78.22921433,78.40054444
2016-11-10,"US DOLLAR",101.6983,101.5983333,101.7983333
2016-11-10,"STG POUND",125.8769,125.7327778,126.0211111
2016-11-10,EURO,111.9489,111.8266667,112.0711111
2016-11-10,"SA RAND",7.5388,7.529985795,7.547605808
2016-11-10,"KES / USHS",34.5041,34.42099576,34.58718155
2016-11-10,"KES / TSHS",21.4360,21.3657722,21.5062583
2016-11-10,"KES / RWF",7.9649,7.922624797,8.007119539
2016-11-10,"KES / BIF",16.4997,16.38514056,16.61424892
2016-11-10,"AE DIRHAM",27.6877,27.66010545,27.71530992
2016-11-10,"CAN $",75.6234,75.5377943,75.70900888
2016-11-10,"S FRANC",103.9117,103.7882657,104.0350877
2016-11-10,"JPY (100)",97.9375,97.8318087,98.04327587
2016-11-10,"SW KRONER",11.1905,11.17767216,11.20337354
2016-11-10,"NOR KRONER",12.2475,12.23177344,12.26323419
2016-11-10,"DAN KRONER",15.0486,15.0326749,15.06449624
2016-11-10,"IND RUPEE",1.5277,1.525844159,1.529536974
2016-11-10,"HONGKONG DOLLAR",13.1158,13.10286866,13.12866214
2016-11-10,"SINGAPORE DOLLAR",72.9543,72.87736413,73.03130306
